cc,desciel,dirvienc,dirvieng,dloc,ndia,prec,probprec,tmax,tmin,velvien,idmun,ides
75.52,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,28.9,15.6,3.8,101,7
51.03,Poco nuboso  ,Noroeste,315,2024/11/29,Viernes        ,0.1,0,25.6,15.1,8.9,101,7
47.71,Despejado    ,Norte   ,0,2024/11/26,Martes         ,5.1,25,29.1,23.6,13.5,5,23
33.29,Poco nuboso  ,Este    ,90,2024/11/27,Miercoles      ,1.1,0,28.8,24.1,14.4,5,23
30.99,Despejado    ,Este    ,90,2024/11/28,Jueves         ,1.1,0,29.3,23,9.9,5,23
12.32,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,29,23,10,5,23
86.3,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,31.5,17.4,3.8,6,23
50.9,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0.3,0,32.6,18.6,3.9,6,23
32.55,Despejado    ,Sureste ,135,2024/11/28,Jueves         ,0.1,0,32.4,18.3,5,6,23
25.6,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,32.2,18.2,3.2,6,23
53.22,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0.6,0,31.8,19.3,6,7,23
36.72,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,2.9,0,30.2,19.8,5.3,7,23
37.07,Despejado    ,Este    ,90,2024/11/28,Jueves         ,0,0,31.9,19,5,7,23
16.76,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,32,18.5,4.2,7,23
39.2,Despejado    ,Norte   ,0,2024/11/26,Martes         ,1.1,0,30.5,20.5,10.8,8,23
31.06,Poco nuboso  ,Este    ,90,2024/11/27,Miercoles      ,4.2,0,28.7,22.2,9.1,8,23
33.21,Despejado    ,Este    ,90,2024/11/28,Jueves         ,0,0,30,21.4,7.5,8,23
18.56,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,30,20.4,8.8,8,23
57.51,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0.5,0,31.3,19.4,9.4,9,23
33.5,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,2.1,0,29.2,21.1,8.8,9,23
33.87,Despejado    ,Este    ,90,2024/11/28,Jueves         ,0,0,29.9,21,7.7,9,23
22.33,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0.1,0,30.2,19.6,7.7,9,23
93.85,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0.1,0,30.5,18.4,7.2,10,23
41.37,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,1.6,0,31.5,18.5,5,10,23
28.59,Despejado    ,Este    ,90,2024/11/28,Jueves         ,0.1,0,30.8,19.9,5.8,10,23
33.1,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,31.5,19.5,4.5,10,23
47.71,Despejado    ,Norte   ,0,2024/11/26,Martes         ,3.3,0,29.6,22.5,12.7,11,23
33.29,Poco nuboso  ,Este    ,90,2024/11/27,Miercoles      ,1.1,0,28.7,23.8,13.5,11,23
30.99,Despejado    ,Este    ,90,2024/11/28,Jueves         ,1.1,0,29.4,22.8,9.7,11,23
12.32,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,29.3,22.3,10.7,11,23
15.31,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,24.4,9.9,10.1,1,24
24.64,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0,0,28.4,9.8,5.5,1,24
43.46,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,28.7,9.7,7.3,1,24
81.83,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,24.5,8.8,8.8,1,24
36.67,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.5,11.3,5.1,2,24
44.39,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,29.1,11.2,3.4,2,24
54,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0,0,31.8,14.8,7.6,2,24
81.13,Medio nublado,Este    ,90,2024/11/29,Viernes        ,0.1,0,20.2,10.4,7.1,2,24
33.36,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,26.6,15.3,6.2,3,24
41.06,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28,15.2,5.5,3,24
68.89,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0.1,0,28.9,16.3,6.1,3,24
85.96,Medio nublado,Oeste   ,270,2024/11/29,Viernes        ,0.1,0,19.5,13.2,4.6,3,24
64.26,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0.1,0,28.5,18.1,7,102,7
73.83,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0.4,0,28.6,19.4,6,102,7
87.63,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0.7,0,28,19,6.6,102,7
69.67,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0.3,0,27.9,18.2,7.2,102,7
23.84,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,23.7,9.4,8.1,4,24
32.22,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,30,9.5,6.1,4,24
47.56,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,31.2,11,8.8,4,24
85.11,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0.1,0,22.3,8.4,9.5,4,24
37.76,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.7,11.3,5.6,5,24
45.02,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,28.8,11.3,3.9,5,24
59.35,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.1,0,31.7,14.7,7.7,5,24
84.92,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0.1,0,21,10.5,8.4,5,24
14.38,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,25.2,10.5,10.4,6,24
44.62,Poco nuboso  ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.3,10.2,5.8,6,24
43.45,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0,0,29.1,10.3,8.5,6,24
16.89,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0,0,22.1,9,14.8,6,24
18.48,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,25.2,10.2,13.2,7,24
39.64,Poco nuboso  ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.4,9.7,6,7,24
40.95,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0,0,29.6,10.2,10.1,7,24
35.43,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0,0,21.6,8.8,18.9,7,24
16.9,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,24.8,10.6,6.3,8,24
34.21,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,29.8,10.2,6.5,8,24
34.88,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.2,0,32.9,14.8,9.7,8,24
65.26,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0.4,0,22.8,9.9,9.7,8,24
18.2,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,23.8,9.4,8.9,9,24
18.74,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,29.2,9.4,6.3,9,24
48.1,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,29.9,10.4,8.9,9,24
90.3,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,23,8.4,9.6,9,24
21.37,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.5,11.7,5.1,10,24
42.91,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,29.3,11.3,3.7,10,24
37.43,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.1,0,31.4,14.9,7.2,10,24
66.21,Medio nublado,Este    ,90,2024/11/29,Viernes        ,0.2,0,19.7,10.5,6.4,10,24
24.42,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,27,11,6.1,11,24
37.19,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.3,10.5,3.7,11,24
51.08,Medio nublado,Sureste ,135,2024/11/28,Jueves         ,0.2,0,33.1,13.9,7.5,11,24
82.93,Poco nuboso  ,Sureste ,135,2024/11/29,Viernes        ,0.4,0,23.9,10.1,9.9,11,24
33.16,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,26.7,15.5,6.2,12,24
34.62,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28,15.3,5.6,12,24
68.83,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0.1,0,28.9,16.4,6.4,12,24
84.48,Cielo nublado,Oeste   ,270,2024/11/29,Viernes        ,0.2,0,19.5,13.4,4.7,12,24
20.33,Despejado    ,Oeste   ,270,2024/11/26,Martes         ,0,0,28.9,15.7,4.9,13,24
31.15,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,28.3,15,5.3,13,24
56.92,Medio nublado,Norte   ,0,2024/11/28,Jueves         ,0.1,0,30.6,15.7,7.1,13,24
85.25,Cielo nublado,Oeste   ,270,2024/11/29,Viernes        ,0.1,0,21.2,13.9,7.3,13,24
66.98,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0.1,0,28.9,18.5,6.8,103,7
70.44,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0.5,0,28.6,19.2,5.9,103,7
81.89,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0.7,0,28.1,18.6,6.5,103,7
75.22,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0.2,0,28.1,18.4,7.1,103,7
35.49,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,26.9,15.6,5.7,14,24
32.99,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.3,15.4,5.4,14,24
74.37,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0.1,0,29.1,16.5,6.6,14,24
80.02,Cielo nublado,Norte   ,0,2024/11/29,Viernes        ,0.2,0,19.6,13.6,4.7,14,24
11.81,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,23.8,10.3,8.9,15,24
31.43,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,27.7,10.4,6.4,15,24
33.51,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0,0,28,10.4,8.4,15,24
15.33,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0,0,20.8,8.9,12.7,15,24
24.59,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,30.3,17.7,6.7,16,24
31.84,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,31.1,17.2,10.8,16,24
67.78,Medio nublado,Noroeste,315,2024/11/28,Jueves         ,2.1,0,31.5,17.1,7.8,16,24
90.77,Cielo nublado,Sur     ,180,2024/11/29,Viernes        ,0.6,0,21.5,16.6,6.1,16,24
8.34,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,24.4,9.8,7.9,17,24
23.26,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,30.4,9.6,6.4,17,24
34.05,Medio nublado,Sureste ,135,2024/11/28,Jueves         ,0.1,0,32.3,13.4,10.4,17,24
30.97,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0.2,0,21.5,9.4,10.7,17,24
36.49,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,26.4,15.2,6.5,18,24
40.27,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.1,15.1,5.9,18,24
73.59,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0.1,0,29,16.8,6.7,18,24
81.52,Cielo nublado,Norte   ,0,2024/11/29,Viernes        ,0.2,0,19.2,13.3,4.5,18,24
34.94,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,27,12.3,4.9,19,24
42.75,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,31.6,11.9,4.1,19,24
79.55,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0.2,0,34.8,14.8,5,19,24
90.82,Poco nuboso  ,Noreste ,45,2024/11/29,Viernes        ,0.2,0,22.5,10.2,5.6,19,24
18.63,Despejado    ,Sur     ,180,2024/11/26,Martes         ,0,0,25.1,10.4,11.8,20,24
38.91,Poco nuboso  ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.5,10.1,6,20,24
41.39,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,30.1,10.7,8.6,20,24
16.11,Medio nublado,Sur     ,180,2024/11/29,Viernes        ,0,0,21.2,9.2,17.2,20,24
14.76,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,24.5,10.4,9.6,21,24
20.97,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.2,10.8,5.7,21,24
42.87,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,28.7,10.1,7.3,21,24
87.04,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,24.8,9.5,8.6,21,24
16.57,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.7,9.9,9.9,22,24
27.43,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,29.7,9.9,5.4,22,24
34.91,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0,0,30.3,11.8,11.4,22,24
60.46,Medio nublado,Este    ,90,2024/11/29,Viernes        ,0,0,23.3,9.5,14.6,22,24
38.09,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,26.4,11.8,5.9,23,24
45.23,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,29.9,11.7,4.2,23,24
70.39,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.1,0,32.9,15,6.8,23,24
88.46,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0.1,0,21.9,10.4,7.9,23,24
57.87,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0.1,0,24.6,12.9,6.2,104,7
86.82,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,25.5,13.9,6.2,104,7
84.98,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,26.2,14.3,6.4,104,7
52.36,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0.1,0,26.1,12.2,6.6,104,7
23.31,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,27.1,11.1,6.2,24,24
36.88,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.3,10.6,3.6,24,24
53.06,Medio nublado,Sureste ,135,2024/11/28,Jueves         ,0.6,0,33.1,14,7.3,24,24
83.46,Poco nuboso  ,Sureste ,135,2024/11/29,Viernes        ,0.2,0,23.8,10.1,9.8,24,24
19.12,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.2,9.5,13.8,25,24
24.64,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.1,9,6.5,25,24
31.91,Medio nublado,Oeste   ,270,2024/11/28,Jueves         ,0,0,27.9,8.9,9.2,25,24
64.96,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0,0,26.7,8.4,10.7,25,24
29.18,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,27.3,15.9,5.3,26,24
23.76,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.3,15.6,5.1,26,24
72.1,Poco nuboso  ,Noroeste,315,2024/11/28,Jueves         ,0.1,0,29,16.1,6.2,26,24
83.89,Cielo nublado,Norte   ,0,2024/11/29,Viernes        ,0.3,0,19.9,13.8,4.8,26,24
31.5,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,26.3,11.9,6.3,27,24
39.95,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.9,11.6,5.1,27,24
68.64,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.3,0,33.7,14.6,6.8,27,24
91.42,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0.4,0,22.4,9.9,7.3,27,24
14.78,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,24.4,10.3,8.2,28,24
17.4,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.4,10.5,5.4,28,24
47.53,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,28.9,9.9,7.6,28,24
82.6,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,24.4,9.3,8.1,28,24
33.94,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,28.2,16.3,4.8,29,24
25.01,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0,0,28.9,15.9,5.1,29,24
79.86,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0.2,0,29.2,15.5,5.7,29,24
82.34,Cielo nublado,Norte   ,0,2024/11/29,Viernes        ,1,0,20.4,14.8,4.6,29,24
29.46,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,23.8,10,7.5,30,24
39.49,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,30.9,9.9,6.4,30,24
50.81,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.1,0,32.5,12.1,9,30,24
85.36,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0.1,0,22.2,8.8,9,30,24
35.01,Poco nuboso  ,Oeste   ,270,2024/11/26,Martes         ,0,0,27,12.3,5.4,31,24
46.33,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,32.2,12,4.4,31,24
80.4,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0.2,0,34.7,14.7,4.9,31,24
90.4,Poco nuboso  ,Noreste ,45,2024/11/29,Viernes        ,0.2,0,22.1,10.3,5.7,31,24
22.94,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.1,7.5,8.6,32,24
24.27,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,29.2,7.4,4.8,32,24
57.95,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.2,0,29.9,9.3,6.5,32,24
89.81,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0.1,0,24.7,7.9,8.2,32,24
13.99,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,25.9,10.5,15.6,33,24
41.42,Poco nuboso  ,Suroeste,225,2024/11/27,Miercoles      ,0,0,29.1,10.1,8,33,24
45.32,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0,0,28.3,9.9,10.8,33,24
25.87,Poco nuboso  ,Sureste ,135,2024/11/29,Viernes        ,0,0,26.5,8.7,17.3,33,24
59.12,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0.2,0,25.5,13.8,7.9,105,7
77.06,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0.9,0,25.3,15.5,6.1,105,7
85.12,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,1.5,0,25,15.3,6.9,105,7
75.96,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0.6,0,25.3,13.8,8,105,7
22.7,Poco nuboso  ,Sur     ,180,2024/11/26,Martes         ,0,0,29.3,17,5.6,34,24
17.29,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,29.8,16.4,7.3,34,24
70.35,Poco nuboso  ,Noroeste,315,2024/11/28,Jueves         ,1.3,0,30,16.1,7,34,24
88.63,Cielo nublado,Noroeste,315,2024/11/29,Viernes        ,2.8,0,20.5,15.5,5.9,34,24
15.37,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,24.3,10.3,8.5,35,24
16.97,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.6,10.5,5.6,35,24
45.16,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,29.2,10.3,8,35,24
87.25,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,24.2,9.2,8.6,35,24
35.08,Despejado    ,Oeste   ,270,2024/11/26,Martes         ,0,0,26.5,12.7,5.7,36,24
46.35,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,30.1,12.6,4.9,36,24
67.13,Medio nublado,Noreste ,45,2024/11/28,Jueves         ,0.2,0,31.5,15.4,4.1,36,24
85.18,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0,0,20.9,11.5,5.1,36,24
40.08,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,27.2,15.4,5.7,37,24
36.28,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.9,14.9,5.3,37,24
76.67,Poco nuboso  ,Suroeste,225,2024/11/28,Jueves         ,0.2,0,29.5,15.5,5.1,37,24
84.71,Medio nublado,Noreste ,45,2024/11/29,Viernes        ,0.2,0,20.9,13.5,4.1,37,24
36.44,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,28.2,16.2,4.8,38,24
27.36,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,29,15.7,4.8,38,24
76.04,Poco nuboso  ,Noroeste,315,2024/11/28,Jueves         ,0.1,0,29.3,15.4,5.9,38,24
80.84,Cielo nublado,Norte   ,0,2024/11/29,Viernes        ,0.4,0,20.4,14.4,4.8,38,24
31.7,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,27.9,16.1,4.7,39,24
22.06,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.7,15.7,5,39,24
74.52,Poco nuboso  ,Noroeste,315,2024/11/28,Jueves         ,0.1,0,29.2,16,6.4,39,24
80.22,Cielo nublado,Noroeste,315,2024/11/29,Viernes        ,0.4,0,20.2,14.2,5.2,39,24
20.63,Despejado    ,Suroeste,225,2024/11/26,Martes         ,0,0,29.3,17,4.9,40,24
23.47,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,29.6,16.3,6.3,40,24
57.55,Medio nublado,Noroeste,315,2024/11/28,Jueves         ,0.6,0,30.3,16.3,8.7,40,24
89.92,Cielo nublado,Norte   ,0,2024/11/29,Viernes        ,0.4,0,20.7,14.7,8,40,24
26.14,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,27.7,16.1,5.1,41,24
22.49,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.4,15.7,5,41,24
69.66,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0.1,0,28.9,15.9,6.2,41,24
87.27,Cielo nublado,Oeste   ,270,2024/11/29,Viernes        ,0.3,0,20.1,13.9,5,41,24
27.48,Poco nuboso  ,Sur     ,180,2024/11/26,Martes         ,0,0,28.9,16.7,4.5,42,24
18.27,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,29.3,16.2,6,42,24
75.98,Poco nuboso  ,Noroeste,315,2024/11/28,Jueves         ,0.6,0,29.7,15.8,6.4,42,24
82.89,Cielo nublado,Noroeste,315,2024/11/29,Viernes        ,1.6,0,20.7,15.2,5.8,42,24
25.68,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,23.5,8.2,9.1,43,24
26.18,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.7,8.2,5.8,43,24
60.72,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0,0,29.5,10.7,8.1,43,24
90.48,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,23.4,8.5,7.9,43,24
63.29,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,26,13.7,4,106,7
89.12,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,26.4,14.7,4.6,106,7
87.89,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,27.7,15.3,4.8,106,7
52.6,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0.1,0,27.8,14,5.1,106,7
15.34,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,26.2,10.3,7.4,44,24
38.9,Poco nuboso  ,Suroeste,225,2024/11/27,Miercoles      ,0,0,30,9.8,5.7,44,24
32.02,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0,0,29.6,10.4,6.6,44,24
41.49,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0,0,23.9,8.7,11,44,24
14.36,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,24.8,9.8,8.4,45,24
24.15,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,28.8,10,5.5,45,24
27.72,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0,0,29.3,11.1,9,45,24
40.5,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0,0,21.8,9,12.7,45,24
21.76,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,24.3,7.9,9.4,46,24
28.21,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,27.2,7.8,4.5,46,24
48.66,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0,0,27.1,8.6,6,46,24
87.98,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,25.7,7.5,7.6,46,24
10.29,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,24.5,10.6,9.8,47,24
28.03,Poco nuboso  ,Sureste ,135,2024/11/27,Miercoles      ,0,0,29.6,10.4,5.7,47,24
34.95,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,30.2,10.9,8.2,47,24
12.72,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0,0,20.9,9.5,13.9,47,24
21.54,Despejado    ,Sur     ,180,2024/11/26,Martes         ,0,0,24.9,10.4,12.7,48,24
42.49,Poco nuboso  ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.3,10,6.1,48,24
43.04,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,29.7,10.4,10,48,24
21.51,Medio nublado,Sur     ,180,2024/11/29,Viernes        ,0,0,21,9.1,18,48,24
20.18,Despejado    ,Sureste ,135,2024/11/26,Martes         ,0,0,25.9,10.6,17.2,49,24
23.38,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.5,10.2,8.1,49,24
42.88,Medio nublado,Oeste   ,270,2024/11/28,Jueves         ,0,0,27.9,9.5,9.8,49,24
66.48,Poco nuboso  ,Sureste ,135,2024/11/29,Viernes        ,0,0,27.3,8.7,13.4,49,24
21.04,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.2,8.1,8.4,50,24
22.88,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,28.8,8,5.2,50,24
54.23,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0,0,29.2,8.7,6.3,50,24
88.59,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,25.3,8.3,7,50,24
13.38,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,24.5,9.5,9.8,51,24
25.75,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,30.3,9.3,6.2,51,24
35.94,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0.2,0,31.4,12.2,11.3,51,24
54.14,Poco nuboso  ,Este    ,90,2024/11/29,Viernes        ,0.1,0,22,8.7,12.3,51,24
14.59,Despejado    ,Oeste   ,270,2024/11/26,Martes         ,0,0,25.1,10.6,6.4,52,24
29.85,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,29.6,10.1,6.5,52,24
39.33,Medio nublado,Este    ,90,2024/11/28,Jueves         ,0.2,0,32.9,15.1,9.8,52,24
70.81,Medio nublado,Sureste ,135,2024/11/29,Viernes        ,0.3,0,23.2,9.9,10.4,52,24
37.16,Poco nuboso  ,Suroeste,225,2024/11/26,Martes         ,0,0,26.8,15.3,5.8,53,24
